run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
php8.3,load-test.js,5,1,18.9385239915895,245.9278959,252.9911024,0,244.5516065,0
php8.3,load-test.js,5,2,18.30706654968534,280.96408159999993,306.61645139999985,0,302.21779755,0
php8.3,load-test.js,5,3,18.92700692059543,247.4934132,254.79719219999998,0,247.4181007,0
php8.3,load-test.js,10,1,23.338878313661972,413.6640304,433.00320489999996,0,426.0489410499999,0
php8.3,load-test.js,10,2,23.2374977973178,437.7793006,456.86888024999996,0,450.4671416,0
php8.3,load-test.js,10,3,23.241160887063597,407.45790259999995,415.07661809999996,0,408.1401846999999,0
php8.3,load-test.js,25,1,24.320409717030266,1026.6324314,1083.4752763999998,0,1075.7760945,0
php8.3,load-test.js,25,2,24.256197679759243,1026.7928372000001,1110.9011144,0,1100.6166246,0
php8.3,load-test.js,25,3,24.204387028397964,1022.8123294,1094.5344263,0,1086.85938135,0
php8.3,load-test.js,50,1,24.369943713125355,2063.997844,2209.0124455,0,2201.8115055,0
php8.3,load-test.js,50,2,24.407019859491022,2069.6507152,2156.6727257999996,0,2149.9585496,0
php8.3,load-test.js,50,3,24.533654406253888,2043.3036054000002,2140.8883408999995,0,2133.3267569,0
