run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
woo-10.8,load-test.js,5,1,21.034455823740718,226.48944200000003,281.92603505,0,241.64226814999998,0
woo-10.8,load-test.js,5,2,20.638645122071207,217.2588524,258.1333062999999,0,218.03413635,0
woo-10.8,load-test.js,5,3,20.177515743987076,272.13361960000026,314.44921419999986,0,304.4167978,0
woo-10.8,load-test.js,10,1,30.819257777843006,407.1867481,414.1402297,0,409.11675135,0
woo-10.8,load-test.js,10,2,30.957522338724452,406.971254,410.141057,0,408.514707,0
woo-10.8,load-test.js,10,3,30.17151168488271,409.0799096,413.8453413,0,411.02136499999995,0
woo-10.8,load-test.js,25,1,32.14394397961409,824.1558944999999,887.404884,0,884.7918415,0
woo-10.8,load-test.js,25,2,31.322382948571704,854.3607961999999,954.63407945,0,945.5324942499991,0
woo-10.8,load-test.js,25,3,32.43972020697802,832.1587991,902.8626199,0,889.9007754499995,0
woo-10.8,load-test.js,50,1,34.38920191212553,1491.4534968,1569.8138205,0,1560.7473684,0
woo-10.8,load-test.js,50,2,35.42917442797866,1475.7247168000001,1557.5179085,0,1552.1995932,0
woo-10.8,load-test.js,50,3,35.47845591701347,1470.0480135,1576.00377815,0,1572.4833016999999,0
