run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
woo-10.7,load-test.js,5,1,20.200346044272674,234.30668229999998,242.93871409999997,0,238.2646744,0
woo-10.7,load-test.js,5,2,20.07028612202891,229.09925379999999,236.79538925,0,231.83970499999998,0
woo-10.7,load-test.js,5,3,19.798464108532283,256.78198760000004,303.98651559999996,0,298.3037632,0
woo-10.7,load-test.js,10,1,23.176413249512727,408.5980905,434.85693875,0,431.3152385,0
woo-10.7,load-test.js,10,2,24.240732264819556,404.114581,422.565447,0,418.508313,0
woo-10.7,load-test.js,10,3,24.177031661416684,415.4903032,441.6310636,0,436.5023375999999,0
woo-10.7,load-test.js,25,1,23.609345038567934,1003.905569,1067.730599,0,1063.2201850000001,0
woo-10.7,load-test.js,25,2,24.75000479703756,991.581561,1013.637979,0,1008.34896,0
woo-10.7,load-test.js,25,3,25.01985663753956,1003.674614,1065.9488394999998,0,1062.11463125,0
woo-10.7,load-test.js,50,1,23.751886336780533,1991.0801174,2097.5493558499998,0,2094.0970636999996,0
woo-10.7,load-test.js,50,2,25.120905454854807,2003.3620997,2121.90189745,0,2117.5012366,0
woo-10.7,load-test.js,50,3,25.084752052227717,2002.0898912,2113.12370905,0,2108.07355955,0
