run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
woo-11.1,load-test.js,5,1,18.271469364569423,408.6401752,409.52119,0,408.821713,0
woo-11.1,load-test.js,5,2,18.68830271250975,377.92177669999984,409.3271905,0,408.51067715,0
woo-11.1,load-test.js,5,3,19.05066122297781,325.32383300000004,406.51711220000004,0,399.6786865000001,0
woo-11.1,load-test.js,10,1,27.613915565751004,411.1535066,416.81641920000004,0,415.17396779999996,0
woo-11.1,load-test.js,10,2,27.809083665880994,410.4325546,482.90516759999997,0,481.01902079999996,0
woo-11.1,load-test.js,10,3,27.603784551864013,411.224689,466.1256547999999,0,461.0823324,0
woo-11.1,load-test.js,25,1,31.202087675440264,845.106739,925.398529,0,922.272233,0
woo-11.1,load-test.js,25,2,31.20269998452611,876.877863,953.367542,0,952.090171,0
woo-11.1,load-test.js,25,3,31.052391468567784,850.2614132000002,915.1056143999999,0,913.6918202,0
woo-11.1,load-test.js,50,1,31.930049227094216,1643.1888413,1742.4946824499993,0,1741.2812213499997,0
woo-11.1,load-test.js,50,2,32.05535420942139,1640.49557,1740.690589,0,1737.0232597499999,0
woo-11.1,load-test.js,50,3,31.688942835440418,1638.7995698999998,1682.18352055,0,1678.4676004499997,0
