run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
recommendations,load-test.js,5,1,17.810685352149026,268.15624859999997,276.3699228,0,270.4489276,0
recommendations,load-test.js,5,2,17.769256055995235,267.8886021,279.03132725,0,269.5142376,0
recommendations,load-test.js,5,3,16.45299751796531,296.77620620000005,324.0274682,0,321.5316724,0
recommendations,load-test.js,10,1,20.72862048281334,475.76335059999997,493.4700454,0,486.9021226999999,0
recommendations,load-test.js,10,2,20.16861289334145,505.79640279999995,520.9935219,0,509.06537169999996,0
recommendations,load-test.js,10,3,20.54640947281015,482.0266137,501.2293958,0,494.17878949999994,0
recommendations,load-test.js,25,1,21.317110783280977,1177.4413874000002,1253.0996684,0,1247.3752421999998,0
recommendations,load-test.js,25,2,21.349539418854576,1175.6046418,1238.4305637999998,0,1232.5600376,0
recommendations,load-test.js,25,3,21.233055189273895,1173.9204328,1231.2730271,0,1221.4459156999994,0
recommendations,load-test.js,50,1,21.610529384809112,2351.301016,2452.0266135,0,2445.862275,0
recommendations,load-test.js,50,2,21.589357849716038,2344.0296902,2461.6704585999996,0,2455.6237588,0
recommendations,load-test.js,50,3,21.53652946873434,2344.4436556,2446.9085746,0,2440.9690548,0
