run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
apcu,load-test.js,5,1,23.255660018605436,213.773456,220.47104739999997,0,214.4980287,0
apcu,load-test.js,5,2,23.299169779518287,213.6602562,221.01194074999998,0,215.25109129999998,0
apcu,load-test.js,5,3,22.669784020193365,221.65680410000002,261.0505314499998,0,228.26044199999998,0
apcu,load-test.js,10,1,27.6485680608653,370.2831141,381.8888668,0,375.93885654999997,0
apcu,load-test.js,10,2,27.861092784960345,370.8975566,383.46732979999996,0,377.3443554,0
apcu,load-test.js,10,3,27.496600859770247,371.195264,381.254469,0,375.597693,0
apcu,load-test.js,25,1,28.769538370441726,898.1327503,942.1286747499998,0,936.0352824999999,0
apcu,load-test.js,25,2,28.76881718381791,893.9067183,921.14658035,0,915.0989295499999,0
apcu,load-test.js,25,3,28.81412079689237,892.6331076000001,922.0271002000001,0,915.8699851,0
apcu,load-test.js,50,1,29.107426413523456,1753.783297,1830.3597681499998,0,1824.63077405,0
apcu,load-test.js,50,2,28.73731806057905,1750.9033775,1831.5780273,0,1823.2653403499999,0
apcu,load-test.js,50,3,29.081750002556774,1772.6739914,1867.1536178999997,0,1860.1803716,0
