run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
opcache,load-test.js,5,1,31.335507752255715,152.2728001,156.18081314999998,0,151.66074099999997,0
opcache,load-test.js,5,2,31.076962394887886,153.0639431,159.26050105000002,0,155.52529375,0
opcache,load-test.js,5,3,30.99813459947655,153.4095714,157.5671439,0,152.17943709999997,0
opcache,load-test.js,10,1,39.71977096971555,243.24833510000002,256.0108964,0,249.99670439999997,0
opcache,load-test.js,10,2,39.56799129370657,250.468075,266.2754197,0,260.31070049999994,0
opcache,load-test.js,10,3,39.85438932389743,242.6931396,252.69169200000002,0,246.812006,0
opcache,load-test.js,25,1,41.118336291183105,611.1489124000001,640.2815138,0,634.8505427999999,0
opcache,load-test.js,25,2,41.44939325602037,600.8321255999999,622.3341320499999,0,617.7074843500001,0
opcache,load-test.js,25,3,41.435663889486925,603.2766244000001,638.4277982,0,631.5976293499999,0
opcache,load-test.js,50,1,41.94832837432055,1203.176476,1288.3173355,0,1282.1060875,0
opcache,load-test.js,50,2,41.52383505140724,1191.8364609999999,1209.439687,0,1203.29244625,0
opcache,load-test.js,50,3,41.79116094744408,1212.7518111000002,1288.0844760999998,0,1281.16216485,0
