run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
php7.4,load-test.js,5,1,18.292256007717114,255.5801384,263.5314199,0,256.72756995000003,0
php7.4,load-test.js,5,2,18.276514200635965,254.6704588,264.68496745,0,256.68133144999996,0
php7.4,load-test.js,5,3,17.719765909256314,283.976877,317.274528,0,314.015488,0
php7.4,load-test.js,10,1,22.27061230464991,433.6532348,452.61960024999996,0,445.36426445,0
php7.4,load-test.js,10,2,22.131762058019593,432.9864526,452.6697173,0,445.4468253,0
php7.4,load-test.js,10,3,22.13642480634935,452.489345,478.7450794,0,473.6899515,0
php7.4,load-test.js,25,1,23.04846805231493,1088.5419688000002,1153.6716284,0,1145.8470929999999,0
php7.4,load-test.js,25,2,22.472843616188893,1130.83491,1188.692629,0,1180.854019,0
php7.4,load-test.js,25,3,22.73934261988946,1075.8816158,1123.97918435,0,1117.0185016,0
php7.4,load-test.js,50,1,23.4031799740673,2147.9071814,2266.2728267999996,0,2259.7637097999996,0
php7.4,load-test.js,50,2,23.306635174065203,2151.9450897,2270.01145155,0,2263.2080358499998,0
php7.4,load-test.js,50,3,23.313690423051185,2153.9022214,2247.9222999999997,0,2241.7152437999994,0
