run_name,script,vu,run,req_per_s,p90_ms,p95_ms,p99_ms,ttfb_p95_ms,error_rate
php8.2,load-test.js,5,1,19.031145740804288,243.6630206,250.2875932,0,243.22509290000002,0
php8.2,load-test.js,5,2,19.118563885502496,242.60944320000002,248.42090775,0,241.20726910000002,0
php8.2,load-test.js,5,3,18.313250390453586,279.7648085999999,316.50679859999997,0,310.5592148,0
php8.2,load-test.js,10,1,23.241997900459157,415.0762558,431.020021,0,423.60320210000003,0
php8.2,load-test.js,10,2,23.258057255112405,413.42449650000003,432.45890825000004,0,424.4096055,0
php8.2,load-test.js,10,3,23.197826871473612,435.0522398000001,458.18019899999996,0,449.1992551999999,0
php8.2,load-test.js,25,1,23.98460944548182,1048.7164944,1088.4576978,0,1081.2474756,0
php8.2,load-test.js,25,2,23.782953549314453,1048.2554189,1118.6894846999999,0,1111.7697308,0
php8.2,load-test.js,25,3,23.73646040593584,1084.1417616,1135.5163082000001,0,1128.2682181,0
php8.2,load-test.js,50,1,24.13973898772072,2051.2071266,2107.9310062,0,2100.376339,0
php8.2,load-test.js,50,2,24.371734726093475,2058.3552028000004,2182.172047,0,2175.1336668999998,0
php8.2,load-test.js,50,3,24.43017772391201,2107.061497,2206.856721,0,2198.6516469999997,0
